0.2524,512.0,353.0,
0.2528,493.0,273.0,
0.2532,539.0,177.0,
0.2536,502.0,121.0,
0.254,482.0,57.0,
0.2544,547.0,57.0,
0.2548,552.0,57.0,
0.2552,474.0,-55.0,
0.2556,490.0,-135.0,
0.256,536.0,-151.0,
0.2564,475.0,-239.0,
0.2568,492.0,-271.0,
0.2572,482.0,-367.0,
0.2576,419.0,-367.0,
0.258,419.0,-335.0,
0.2584,462.0,-399.0,
0.2588,462.0,-439.0,
0.2592,453.0,-431.0,
0.2596,521.0,-519.0,
0.26,518.0,-519.0,
0.2604,501.0,-495.0,
0.2608,477.0,-463.0,
0.2612,505.0,-463.0,
0.2616,510.0,-455.0,
0.262,495.0,-431.0,
0.2624,639.0,-511.0,
0.2628,563.0,-431.0,
0.2632,542.0,-359.0,
0.2636,589.0,-319.0,
0.264,562.0,-199.0,
0.2644,496.0,-111.0,
0.2648,494.0,-47.0,
0.2652,518.0,-23.0,
0.2656,504.0,17.0,
0.266,527.0,65.0,
0.2664,585.0,121.0,
0.2668,540.0,193.0,
0.2672,592.0,217.0,
0.2676,573.0,305.0,
0.268,558.0,393.0,
0.2684,509.0,377.0,
0.2688,511.0,433.0,
0.2692,515.0,425.0,
0.2696,557.0,497.0,
0.27,531.0,489.0,
0.2704,541.0,529.0,
0.2708,560.0,561.0,
0.2712,568.0,561.0,
0.2716,473.0,457.0,
0.272,500.0,457.0,
0.2724,402.0,369.0,
0.2728,450.0,393.0,
0.2732,423.0,353.0,
0.2736,464.0,361.0,
0.274,503.0,337.0,
0.2744,501.0,273.0,
0.2748,471.0,185.0,
0.2752,525.0,137.0,
0.2756,469.0,65.0,
0.276,438.0,17.0,
0.2764,471.0,-7.0,
0.2768,496.0,-47.0,
0.2772,490.0,-103.0,
0.2776,526.0,-159.0,
0.278,524.0,-223.0,
0.2784,434.0,-295.0,
0.2788,465.0,-327.0,
0.2792,477.0,-359.0,
0.2796,435.0,-399.0,
0.28,421.0,-359.0,
0.2804,502.0,-471.0,
0.2808,505.0,-495.0,
0.2812,508.0,-503.0,
0.2816,527.0,-527.0,
0.282,538.0,-535.0,
0.2824,512.0,-495.0,
0.2828,499.0,-463.0,
0.2832,527.0,-463.0,
0.2836,486.0,-439.0,
0.284,520.0,-431.0,
0.2844,573.0,-439.0,
0.2848,610.0,-415.0,
0.2852,637.0,-351.0,
0.2856,519.0,-207.0,
0.286,547.0,-151.0,
0.2864,476.0,-71.0,
0.2868,443.0,-7.0,
0.2872,486.0,17.0,
0.2876,508.0,25.0,
0.288,500.0,81.0,
0.2884,555.0,153.0,
0.2888,535.0,217.0,
0.2892,534.0,305.0,
0.2896,502.0,329.0,
0.29,515.0,393.0,
0.2904,499.0,409.0,
0.2908,507.0,449.0,
0.2912,486.0,417.0,
0.2916,543.0,513.0,
0.292,519.0,505.0,
0.2924,483.0,481.0,
0.2928,481.0,481.0,
0.2932,517.0,497.0,
0.2936,475.0,433.0,
0.294,455.0,401.0,
0.2944,465.0,401.0,
0.2948,445.0,377.0,
0.2952,462.0,353.0,
0.2956,527.0,353.0,
0.296,477.0,265.0,
0.2964,431.0,169.0,
0.2968,515.0,137.0,
0.2972,517.0,81.0,
0.2976,505.0,49.0,
0.298,484.0,1.0,
0.2984,536.0,-39.0,
0.2988,524.0,-111.0,
0.2992,532.0,-175.0,
0.2996,557.0,-231.0,
0.3,534.0,-327.0,
0.3004,470.0,-351.0,
0.3008,464.0,-415.0,
0.3012,481.0,-407.0,
0.3016,467.0,-399.0,
0.302,457.0,-391.0,
0.3024,533.0,-495.0,
0.3028,523.0,-511.0,
0.3032,565.0,-567.0,
0.3036,564.0,-559.0,
0.304,534.0,-519.0,
0.3044,476.0,-455.0,
0.3048,535.0,-471.0,
0.3052,510.0,-439.0,
0.3056,525.0,-455.0,
0.306,540.0,-415.0,
0.3064,526.0,-383.0,
0.3068,485.0,-271.0,
0.3072,541.0,-239.0,
0.3076,555.0,-151.0,
0.308,500.0,-79.0,
0.3084,448.0,-15.0,
0.3088,439.0,17.0,
0.3092,424.0,49.0,
0.3096,536.0,81.0,
0.31,485.0,161.0,
0.3104,562.0,193.0,
0.3108,548.0,273.0,
0.3112,535.0,353.0,
0.3116,498.0,401.0,
0.312,518.0,401.0,
0.3124,539.0,465.0,
0.3128,549.0,513.0,
0.3132,530.0,489.0,
0.3136,554.0,529.0,
0.314,548.0,545.0,
0.3144,490.0,489.0,
0.3148,507.0,497.0,
0.3152,489.0,465.0,
0.3156,547.0,473.0,
0.316,534.0,457.0,
0.3164,522.0,457.0,
0.3168,547.0,417.0,
0.3172,482.0,337.0,
0.3176,559.0,329.0,
0.318,596.0,281.0,
0.3184,529.0,153.0,
0.3188,544.0,105.0,
0.3192,520.0,57.0,
0.3196,531.0,17.0,
0.32,526.0,-23.0,
0.3204,566.0,-71.0,
0.3208,519.0,-159.0,
0.3212,579.0,-183.0,
0.3216,492.0,-279.0,
0.322,499.0,-367.0,
0.3224,433.0,-303.0,
0.3228,428.0,-367.0,
0.3232,435.0,-383.0,
0.3236,444.0,-375.0,
0.324,464.0,-463.0,
0.3244,508.0,-495.0,
0.3248,460.0,-455.0,
0.3252,446.0,-447.0,
0.3256,485.0,-471.0,
0.326,468.0,-439.0,
0.3264,463.0,-415.0,
0.3268,523.0,-447.0,
0.3272,496.0,-415.0,
0.3276,473.0,-399.0,
0.328,565.0,-399.0,
0.3284,486.0,-287.0,
0.3288,508.0,-231.0,
0.3292,527.0,-159.0,
0.3296,419.0,-47.0,
0.33,523.0,-71.0,
0.3304,504.0,-15.0,
0.3308,496.0,-7.0,
0.3312,453.0,65.0,
0.3316,533.0,145.0,
0.332,545.0,209.0,
0.3324,565.0,273.0,
0.3328,531.0,377.0,
0.3332,551.0,409.0,
0.3336,523.0,441.0,
0.334,517.0,425.0,
0.3344,582.0,497.0,
0.3348,568.0,513.0,
0.3352,572.0,553.0,
0.3356,594.0,593.0,
0.336,561.0,561.0,
0.3364,530.0,513.0,
0.3368,470.0,449.0,
0.3372,506.0,449.0,
0.3376,465.0,409.0,
0.338,445.0,385.0,
0.3384,515.0,409.0,
0.3388,504.0,369.0,
0.3392,543.0,321.0,
0.3396,524.0,257.0,
0.34,539.0,193.0,
0.3404,433.0,57.0,
0.3408,435.0,41.0,
0.3412,472.0,25.0,
0.3416,488.0,-7.0,
0.342,497.0,-39.0,
0.3424,479.0,-143.0,
0.3428,498.0,-159.0,
0.3432,484.0,-279.0,
0.3436,443.0,-295.0,
0.344,431.0,-367.0,
0.3444,395.0,-303.0,
0.3448,412.0,-351.0,
0.3452,402.0,-351.0,
0.3456,469.0,-463.0,
0.346,464.0,-455.0,
0.3464,483.0,-479.0,
0.3468,487.0,-487.0,
0.3472,499.0,-487.0,
0.3476,477.0,-455.0,
0.348,473.0,-431.0,
0.3484,473.0,-423.0,
0.3488,491.0,-423.0,
0.3492,529.0,-431.0,
0.3496,581.0,-431.0,
0.35,537.0,-327.0,
0.3504,588.0,-295.0,
0.3508,554.0,-199.0,
0.3512,550.0,-111.0,
0.3516,481.0,-39.0,
0.352,534.0,-47.0,
0.3524,541.0,17.0,
0.3528,526.0,41.0,
0.3532,511.0,97.0,
0.3536,575.0,177.0,
0.354,549.0,273.0,
0.3544,500.0,329.0,
0.3548,532.0,369.0,
0.3552,495.0,433.0,
0.3556,504.0,449.0,
0.356,506.0,433.0,
0.3564,553.0,481.0,
0.3568,535.0,497.0,
0.3572,530.0,521.0,
0.3576,497.0,497.0,
0.358,484.0,481.0,
0.3584,392.0,377.0,
0.3588,444.0,401.0,
0.3592,473.0,409.0,
0.3596,419.0,353.0,
0.36,388.0,313.0,
0.3604,511.0,369.0,
0.3608,483.0,313.0,
0.3612,516.0,265.0,
0.3616,503.0,201.0,
0.362,548.0,153.0,
0.3624,424.0,41.0,
0.3628,424.0,9.0,
0.3632,465.0,17.0,
0.3636,498.0,-39.0,
0.364,471.0,-103.0,
0.3644,473.0,-167.0,
0.3648,459.0,-271.0,
0.3652,484.0,-327.0,
0.3656,426.0,-327.0,
0.366,416.0,-327.0,
0.3664,414.0,-375.0,
0.3668,414.0,-383.0,
0.3672,432.0,-415.0,
0.3676,479.0,-463.0,
0.368,484.0,-479.0,
0.3684,487.0,-487.0,
0.3688,470.0,-463.0,
0.3692,455.0,-439.0,
0.3696,445.0,-415.0,
0.37,432.0,-391.0,
0.3704,552.0,-463.0,
0.3708,491.0,-407.0,
0.3712,562.0,-431.0,
0.3716,582.0,-383.0,
0.372,573.0,-303.0,
0.3724,489.0,-175.0,
0.3728,538.0,-119.0,
0.3732,534.0,-63.0,
0.3736,467.0,-15.0,
0.374,476.0,1.0,
0.3744,555.0,17.0,
0.3748,496.0,121.0,
0.3752,481.0,185.0,
0.3756,491.0,289.0,
0.376,506.0,313.0,
0.3764,477.0,337.0,
0.3768,463.0,369.0,
0.3772,468.0,409.0,
0.3776,495.0,457.0,
0.378,492.0,417.0,
0.3784,524.0,481.0,
0.3788,506.0,497.0,
0.3792,491.0,489.0,
0.3796,469.0,465.0,
0.38,468.0,457.0,
0.3804,431.0,401.0,
0.3808,450.0,393.0,
0.3812,367.0,337.0,
0.3816,474.0,393.0,
0.382,480.0,369.0,
0.3824,582.0,385.0,
0.3828,605.0,329.0,
0.3832,527.0,209.0,
0.3836,437.0,97.0,
0.384,478.0,65.0,
0.3844,536.0,41.0,
0.3848,494.0,1.0,
0.3852,468.0,-47.0,
0.3856,507.0,-79.0,
0.386,538.0,-143.0,
0.3864,482.0,-255.0,
0.3868,502.0,-303.0,
0.3872,486.0,-391.0,
0.3876,456.0,-335.0,
0.388,447.0,-415.0,
0.3884,468.0,-415.0,
0.3888,455.0,-399.0,
0.3892,434.0,-407.0,
0.3896,490.0,-471.0,
0.39,505.0,-503.0,
0.3904,490.0,-487.0,
0.3908,537.0,-511.0,
0.3912,510.0,-471.0,
0.3916,445.0,-415.0,
0.392,473.0,-415.0,
0.3924,536.0,-455.0,
0.3928,545.0,-431.0,
0.3932,593.0,-399.0,
0.3936,517.0,-287.0,
0.394,549.0,-231.0,
0.3944,437.0,-95.0,
0.3948,432.0,-39.0,
0.3952,502.0,-55.0,
0.3956,476.0,-15.0,
0.396,442.0,49.0,
0.3964,521.0,97.0,
0.3968,520.0,161.0,
0.3972,525.0,241.0,
0.3976,518.0,281.0,
0.398,530.0,329.0,
0.3984,483.0,377.0,
0.3988,486.0,417.0,
0.3992,484.0,409.0,
0.3996,546.0,497.0,
0.4,538.0,513.0,
0.4004,578.0,561.0,
0.4008,509.0,505.0,
0.4012,545.0,545.0,
0.4016,494.0,481.0,
0.402,494.0,465.0,
0.4024,439.0,401.0,
0.4028,465.0,409.0,
0.4032,489.0,401.0,
0.4036,523.0,417.0,
0.404,517.0,369.0,
0.4044,568.0,345.0,
0.4048,573.0,257.0,
0.4052,551.0,169.0,
0.4056,474.0,73.0,
0.406,477.0,49.0,
0.4064,517.0,25.0,
0.4068,586.0,41.0,
0.4072,527.0,-55.0,
0.4076,507.0,-135.0,
0.408,502.0,-207.0,
0.4084,452.0,-271.0,
0.4088,453.0,-351.0,
0.4092,476.0,-383.0,
0.4096,422.0,-367.0,
0.41,426.0,-367.0,
0.4104,450.0,-383.0,
0.4108,460.0,-431.0,
0.4112,422.0,-399.0,
0.4116,453.0,-447.0,
0.412,504.0,-503.0,
0.4124,446.0,-439.0,
0.4128,413.0,-399.0,
0.4132,441.0,-399.0,
0.4136,518.0,-439.0,
0.414,492.0,-415.0,
0.4144,523.0,-431.0,
0.4148,515.0,-383.0,
0.4152,449.0,-279.0,
0.4156,492.0,-223.0,
0.416,510.0,-159.0,
0.4164,375.0,-39.0,
0.4168,480.0,-63.0,
0.4172,444.0,-7.0,
0.4176,423.0,49.0,
0.418,507.0,17.0,
0.4184,531.0,121.0,
0.4188,503.0,209.0,
0.4192,517.0,265.0,
0.4196,529.0,313.0,
0.42,507.0,401.0,
0.4204,506.0,401.0,
0.4208,524.0,457.0,
0.4212,508.0,457.0,
0.4216,557.0,505.0,
0.422,535.0,497.0,
0.4224,521.0,505.0,
0.4228,576.0,577.0,
0.4232,562.0,553.0,
0.4236,489.0,465.0,
0.424,462.0,425.0,
0.4244,468.0,409.0,
0.4248,389.0,353.0,
0.4252,446.0,369.0,
0.4256,477.0,361.0,
0.426,528.0,321.0,
0.4264,516.0,273.0,
0.4268,465.0,161.0,
0.4272,495.0,113.0,
0.4276,455.0,57.0,
0.428,426.0,-15.0,
0.4284,471.0,-23.0,
0.4288,474.0,-55.0,
0.4292,467.0,-87.0,
0.4296,493.0,-151.0,
0.43,483.0,-255.0,
0.4304,432.0,-279.0,
0.4308,446.0,-303.0,
0.4312,476.0,-375.0,
0.4316,412.0,-383.0,
0.432,424.0,-399.0,
0.4324,518.0,-479.0,
0.4328,489.0,-455.0,
0.4332,497.0,-495.0,
0.4336,527.0,-527.0,
0.434,536.0,-535.0,
0.4344,524.0,-503.0,
0.4348,493.0,-463.0,
0.4352,550.0,-487.0,
0.4356,542.0,-479.0,
0.436,604.0,-495.0,
0.4364,687.0,-535.0,
0.4368,619.0,-423.0,
0.4372,637.0,-351.0,
0.4376,591.0,-231.0,
0.438,659.0,-199.0,
0.4384,516.0,-55.0,
0.4388,601.0,-39.0,
0.4392,578.0,1.0,
0.4396,679.0,17.0,
0.44,660.0,65.0,
0.4404,752.0,145.0,
0.4408,689.0,273.0,
0.4412,654.0,377.0,
0.4416,678.0,433.0,
0.442,706.0,489.0,
0.4424,687.0,529.0,
0.4428,694.0,569.0,
0.4432,692.0,609.0,
0.4436,736.0,673.0,
0.444,740.0,689.0,
0.4444,739.0,721.0,
0.4448,760.0,761.0,
0.4452,739.0,737.0,
0.4456,725.0,697.0,
0.446,753.0,689.0,
0.4464,674.0,609.0,
0.4468,686.0,593.0,
0.4472,702.0,577.0,
0.4476,726.0,553.0,
0.448,798.0,537.0,
0.4484,768.0,457.0,
0.4488,780.0,361.0,
0.4492,807.0,281.0,
0.4496,772.0,177.0,
0.45,831.0,97.0,
0.4504,812.0,25.0,
0.4508,759.0,-55.0,
0.4512,775.0,-119.0,
0.4516,838.0,-223.0,
0.452,861.0,-311.0,
0.4524,853.0,-367.0,
0.4528,846.0,-487.0,
0.4532,856.0,-615.0,
0.4536,811.0,-639.0,
0.454,824.0,-663.0,
0.4544,865.0,-783.0,
0.4548,854.0,-791.0,
0.4552,843.0,-783.0,
0.4556,924.0,-895.0,
0.456,941.0,-935.0,
0.4564,951.0,-951.0,
0.4568,927.0,-919.0,
0.4572,929.0,-903.0,
0.4576,962.0,-887.0,
0.458,964.0,-863.0,
0.4584,957.0,-839.0,
0.4588,1009.0,-815.0,
0.4592,1005.0,-767.0,
0.4596,1124.0,-751.0,
0.46,1065.0,-623.0,
0.4604,1021.0,-471.0,
0.4608,1029.0,-343.0,
0.4612,1010.0,-215.0,
0.4616,964.0,-103.0,
0.462,1035.0,-95.0,
0.4624,1044.0,25.0,
0.4628,977.0,145.0,
0.4632,1000.0,225.0,
0.4636,1084.0,337.0,
0.464,1080.0,473.0,
0.4644,1033.0,609.0,
0.4648,1066.0,713.0,
0.4652,1064.0,793.0,
0.4656,1051.0,817.0,
0.466,1053.0,889.0,
0.4664,1127.0,1001.0,
0.4668,1113.0,1033.0,
0.4672,1106.0,1057.0,
0.4676,1155.0,1137.0,
0.468,1132.0,1129.0,
0.4684,1083.0,1081.0,
0.4688,1073.0,1057.0,
0.4692,1095.0,1041.0,
0.4696,1106.0,1009.0,
0.47,1067.0,953.0,
0.4704,1162.0,985.0,
0.4708,1192.0,921.0,
0.4712,1115.0,833.0,
0.4716,1227.0,809.0,
0.472,1191.0,673.0,
0.4724,1261.0,569.0,
0.4728,1324.0,473.0,
0.4732,1229.0,289.0,
0.4736,1193.0,145.0,
0.474,1225.0,81.0,
0.4744,1333.0,1.0,
0.4748,1308.0,-135.0,
0.4752,1352.0,-215.0,
0.4756,1356.0,-399.0,
0.476,1327.0,-575.0,
0.4764,1276.0,-687.0,
0.4768,1318.0,-799.0,
0.4772,1313.0,-887.0,
0.4776,1259.0,-991.0,
0.478,1272.0,-1095.0,
0.4784,1331.0,-1151.0,
0.4788,1308.0,-1167.0,
0.4792,1306.0,-1231.0,
0.4796,1364.0,-1311.0,
0.48,1379.0,-1367.0,
0.4804,1367.0,-1367.0,
0.4808,1391.0,-1383.0,
0.4812,1405.0,-1375.0,
0.4816,1359.0,-1295.0,
0.482,1384.0,-1263.0,
0.4824,1435.0,-1271.0,
0.4828,1439.0,-1215.0,
0.4832,1432.0,-1135.0,
0.4836,1469.0,-1079.0,
0.484,1504.0,-991.0,
0.4844,1504.0,-847.0,
0.4848,1533.0,-703.0,
0.4852,1488.0,-519.0,
0.4856,1435.0,-343.0,
0.486,1436.0,-223.0,
0.4864,1494.0,-135.0,
0.4868,1419.0,33.0,
0.4872,1391.0,161.0,
0.4876,1512.0,257.0,
0.488,1496.0,449.0,
0.4884,1546.0,585.0,
0.4888,1533.0,721.0,
0.4892,1548.0,905.0,
0.4896,1504.0,1017.0,
0.49,1507.0,1113.0,
0.4904,1525.0,1217.0,
0.4908,1531.0,1313.0,
0.4912,1516.0,1313.0,
0.4916,1616.0,1497.0,
0.492,1615.0,1545.0,
0.4924,1658.0,1617.0,
0.4928,1671.0,1665.0,
0.4932,1625.0,1625.0,
0.4936,1613.0,1593.0,
0.494,1561.0,1521.0,
0.4944,1565.0,1473.0,
0.4948,1606.0,1457.0,
0.4952,1550.0,1369.0,
0.4956,1597.0,1345.0,
0.496,1697.0,1313.0,
0.4964,1795.0,1297.0,
0.4968,1757.0,1121.0,
0.4972,1706.0,969.0,
0.4976,1756.0,841.0,
0.498,1733.0,649.0,
0.4984,1699.0,481.0,
0.4988,1781.0,337.0,
0.4992,1720.0,161.0,
0.4996,1750.0,49.0,
0.5,1742.0,-79.0,
0.5004,1785.0,-279.0,
0.5008,1810.0,-431.0,
0.5012,1790.0,-607.0,
0.5016,1746.0,-823.0,
0.502,1766.0,-999.0,
0.5024,1677.0,-1047.0,
0.5028,1692.0,-1223.0,
0.5032,1731.0,-1359.0,
0.5036,1685.0,-1399.0,
0.504,1701.0,-1463.0,
0.5044,1791.0,-1623.0,
0.5048,1778.0,-1671.0,
0.5052,1760.0,-1695.0,
0.5056,1826.0,-1791.0,
0.506,1847.0,-1847.0,
0.5064,1766.0,-1767.0,
0.5068,1820.0,-1799.0,
0.5072,1829.0,-1767.0,
0.5076,1805.0,-1703.0,
0.508,1818.0,-1647.0,
0.5084,1873.0,-1655.0,
0.5088,1908.0,-1591.0,
0.5092,1913.0,-1511.0,
0.5096,1940.0,-1431.0,
0.51,1988.0,-1319.0,
0.5104,1965.0,-1151.0,
0.5108,1972.0,-983.0,
0.5112,1967.0,-791.0,
0.5116,1870.0,-567.0,
0.512,1925.0,-415.0,
0.5124,1898.0,-231.0,
0.5128,1878.0,-87.0,
0.5132,1890.0,49.0,
0.5136,2018.0,193.0,
0.514,2002.0,353.0,
0.5144,2054.0,545.0,
0.5148,2037.0,785.0,
0.5152,2064.0,937.0,
0.5156,2027.0,1153.0,
0.516,2069.0,1257.0,
0.5164,1996.0,1401.0,
0.5168,1999.0,1569.0,
0.5172,2010.0,1649.0,
0.5176,2059.0,1745.0,
0.518,2078.0,1873.0,
0.5184,2180.0,2033.0,
0.5188,2128.0,2033.0,
0.5192,2159.0,2121.0,
0.5196,2136.0,2129.0,
0.52,2121.0,2121.0,
0.5204,2017.0,2001.0,
0.5208,2056.0,2001.0,
0.5212,2052.0,1953.0,
0.5216,1998.0,1841.0,
0.522,2009.0,1785.0,
0.5224,2086.0,1785.0,
0.5228,2097.0,1697.0,
0.5232,2074.0,1577.0,
0.5236,2175.0,1521.0,
0.524,2083.0,1305.0,
0.5244,2150.0,1169.0,
0.5248,2087.0,945.0,
0.5252,2132.0,777.0,
0.5256,2076.0,561.0,
0.526,2050.0,345.0,
0.5264,2068.0,201.0,
0.5268,2059.0,41.0,
0.5272,2074.0,-95.0,
0.5276,2163.0,-271.0,
0.528,2158.0,-439.0,
0.5284,2147.0,-655.0,
0.5288,2123.0,-887.0,
0.5292,2114.0,-1079.0,
0.5296,2010.0,-1223.0,
0.53,2041.0,-1375.0,
0.5304,1961.0,-1439.0,
0.5308,1958.0,-1551.0,
0.5312,1998.0,-1639.0,
0.5316,2037.0,-1847.0,
0.532,2028.0,-1863.0,
0.5324,2144.0,-2039.0,
0.5328,2091.0,-2023.0,
0.5332,2103.0,-2079.0,
0.5336,2151.0,-2151.0,
0.534,2088.0,-2087.0,
0.5344,2042.0,-2023.0,
0.5348,2082.0,-2015.0,
0.5352,2080.0,-1967.0,
0.5356,2108.0,-1919.0,
0.536,2058.0,-1815.0,
0.5364,2210.0,-1871.0,
0.5368,2146.0,-1735.0,
0.5372,2154.0,-1615.0,
0.5376,2207.0,-1519.0,
0.538,2189.0,-1319.0,
0.5384,2236.0,-1167.0,
0.5388,2155.0,-911.0,
0.5392,2129.0,-695.0,
0.5396,2065.0,-479.0,
0.54,2083.0,-311.0,
0.5404,2104.0,-167.0,
0.5408,2102.0,-15.0,
0.5412,2059.0,129.0,
0.5416,2183.0,313.0,
0.542,2148.0,561.0,
0.5424,2215.0,753.0,
0.5428,2169.0,969.0,
0.5432,2182.0,1129.0,
0.5436,2144.0,1257.0,
0.544,2119.0,1465.0,
0.5444,2068.0,1561.0,
0.5448,2087.0,1649.0,
0.5452,2091.0,1777.0,
0.5456,2119.0,1857.0,
0.546,2111.0,1913.0,
0.5464,2176.0,2065.0,
0.5468,2155.0,2089.0,
0.5472,2158.0,2137.0,
0.5476,2128.0,2129.0,
0.548,2111.0,2105.0,
0.5484,1984.0,1953.0,
0.5488,1977.0,1905.0,
0.5492,1999.0,1865.0,
0.5496,2016.0,1809.0,
0.55,2039.0,1761.0,
0.5504,2149.0,1761.0,
0.5508,2081.0,1625.0,
0.5512,2089.0,1513.0,
0.5516,2153.0,1401.0,
0.552,2178.0,1233.0,
0.5524,2147.0,1041.0,
0.5528,2124.0,825.0,
0.5532,2143.0,641.0,
0.5536,2047.0,401.0,
0.554,2088.0,281.0,
0.5544,2134.0,89.0,
0.5548,2142.0,-23.0,
0.5552,2081.0,-231.0,
0.5556,2172.0,-431.0,
0.556,2203.0,-647.0,
0.5564,2226.0,-767.0,
0.5568,2165.0,-991.0,
0.5572,2159.0,-1199.0,
0.5576,2059.0,-1383.0,
0.558,2096.0,-1479.0,
0.5584,2045.0,-1583.0,
0.5588,2058.0,-1663.0,
0.5592,2065.0,-1783.0,
0.5596,2133.0,-1903.0,
0.56,2117.0,-1951.0,
0.5604,2214.0,-2119.0,
0.5608,2192.0,-2143.0,
0.5612,2187.0,-2175.0,
0.5616,2151.0,-2151.0,
0.562,2159.0,-2151.0,
0.5624,2137.0,-2095.0,
0.5628,2174.0,-2079.0,
0.5632,2151.0,-2015.0,
0.5636,2146.0,-1935.0,
0.564,2130.0,-1847.0,
0.5644,2302.0,-1903.0,
0.5648,2307.0,-1775.0,
0.5652,2264.0,-1623.0,
0.5656,2268.0,-1487.0,
0.566,2258.0,-1279.0,
0.5664,2172.0,-1023.0,
0.5668,2142.0,-815.0,
0.5672,2180.0,-631.0,
0.5676,2093.0,-423.0,
0.568,2123.0,-263.0,
0.5684,2132.0,-95.0,
0.5688,2125.0,57.0,
0.5692,2100.0,233.0,
0.5696,2161.0,465.0,
0.57,2162.0,641.0,
0.5704,2195.0,817.0,
0.5708,2175.0,1001.0,
0.5712,2155.0,1217.0,
0.5716,2115.0,1313.0,
0.572,2152.0,1481.0,
0.5724,2078.0,1617.0,
0.5728,2091.0,1705.0,
0.5732,2082.0,1769.0,
0.5736,2150.0,1921.0,
0.574,2146.0,1969.0,
0.5744,2204.0,2113.0,
0.5748,2176.0,2129.0,
0.5752,2166.0,2153.0,
0.5756,2096.0,2097.0,
0.576,2148.0,2129.0,
0.5764,1983.0,1937.0,
0.5768,2047.0,1953.0,
0.5772,2062.0,1897.0,
0.5776,2079.0,1849.0,
0.578,2090.0,1785.0,
0.5784,2258.0,1833.0,
0.5788,2210.0,1665.0,
0.5792,2175.0,1521.0,
0.5796,2285.0,1425.0,
0.58,2191.0,1201.0,
0.5804,2190.0,1009.0,
0.5808,2227.0,825.0,
0.5812,2224.0,633.0,
0.5816,2193.0,425.0,
0.582,2149.0,225.0,
0.5824,2278.0,97.0,
0.5828,2271.0,-39.0,
0.5832,2213.0,-263.0,
0.5836,2274.0,-471.0,
0.584,2286.0,-663.0,
0.5844,2235.0,-871.0,
0.5848,2267.0,-1087.0,
0.5852,2256.0,-1255.0,
0.5856,2169.0,-1383.0,
0.586,2164.0,-1551.0,
0.5864,2110.0,-1639.0,
0.5868,2126.0,-1727.0,
0.5872,2134.0,-1863.0,
0.5876,2196.0,-1975.0,
0.588,2185.0,-2023.0,
0.5884,2257.0,-2175.0,
0.5888,2237.0,-2199.0,
0.5892,2246.0,-2239.0,
0.5896,2158.0,-2159.0,
0.59,2259.0,-2239.0,
0.5904,2161.0,-2103.0,
0.5908,2202.0,-2087.0,
0.5912,2215.0,-2039.0,
0.5916,2178.0,-1935.0,
0.592,2116.0,-1839.0,
0.5924,2327.0,-1887.0,
0.5928,2303.0,-1751.0,
0.5932,2247.0,-1591.0,
0.5936,2248.0,-1423.0,
0.594,2214.0,-1207.0,
0.5944,2150.0,-983.0,
0.5948,2157.0,-783.0,
0.5952,2163.0,-567.0,
0.5956,2100.0,-359.0,
0.596,2126.0,-215.0,
0.5964,2148.0,-47.0,
0.5968,2136.0,89.0,
0.5972,2175.0,249.0,
0.5976,2233.0,465.0,
0.598,2225.0,665.0,
0.5984,2168.0,881.0,
0.5988,2163.0,1145.0,
0.5992,2205.0,1265.0,
0.5996,2180.0,1393.0,
0.6,2167.0,1577.0,
0.6004,2148.0,1657.0,
0.6008,2150.0,1761.0,
0.6012,2160.0,1889.0,
0.6016,2234.0,2009.0,
0.602,2220.0,2065.0,
0.6024,2285.0,2209.0,
0.6028,2252.0,2217.0,
0.6032,2292.0,2289.0,
0.6036,2225.0,2225.0,
0.604,2208.0,2193.0,
0.6044,2109.0,2057.0,
0.6048,2195.0,2073.0,
0.6052,2151.0,1977.0,
0.6056,2156.0,1913.0,
0.606,2145.0,1841.0,
0.6064,2350.0,1889.0,
0.6068,2249.0,1721.0,
0.6072,2255.0,1569.0,
0.6076,2288.0,1441.0,
0.608,2304.0,1273.0,
0.6084,2222.0,1017.0,
0.6088,2251.0,833.0,
0.6092,2258.0,641.0,
0.6096,2222.0,417.0,
0.61,2284.0,289.0,
0.6104,2296.0,97.0,
0.6108,2281.0,-71.0,
0.6112,2280.0,-255.0,
0.6116,2286.0,-487.0,
0.612,2285.0,-703.0,
0.6124,2244.0,-871.0,
0.6128,2267.0,-1071.0,
0.6132,2252.0,-1303.0,
0.6136,2139.0,-1375.0,
0.614,2121.0,-1583.0,
0.6144,2088.0,-1671.0,
0.6148,2102.0,-1711.0,
0.6152,2092.0,-1807.0,
0.6156,2168.0,-1959.0,
0.616,2162.0,-2055.0,
0.6164,2212.0,-2127.0,
0.6168,2215.0,-2191.0,
0.6172,2189.0,-2183.0,
0.6176,2133.0,-2135.0,
0.618,2214.0,-2191.0,
0.6184,2134.0,-2079.0,
0.6188,2129.0,-2023.0,
0.6192,2159.0,-1983.0,
0.6196,2143.0,-1911.0,
0.62,2229.0,-1887.0,
0.6204,2296.0,-1855.0,
0.6208,2203.0,-1679.0,
0.6212,2223.0,-1551.0,
0.6216,2290.0,-1415.0,
0.622,2229.0,-1183.0,
0.6224,2137.0,-927.0,
0.6228,2209.0,-775.0,
0.6232,2183.0,-559.0,
0.6236,2139.0,-351.0,
0.624,2191.0,-215.0,
0.6244,2199.0,-23.0,
